Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2014,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"11,148,400",
SURVEY,2014,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"16,319,400",
SURVEY,2014,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,838,
SURVEY,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,539,400",
SURVEY,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,407,000",
SURVEY,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"12,909,200",
SURVEY,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,822,
SURVEY,2012,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,321,800",
SURVEY,2012,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"12,264,400",
SURVEY,2012,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"17,313,800",
SURVEY,2012,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,892,
SURVEY,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,460,900",
SURVEY,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,735,400",
SURVEY,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"15,573,200",
SURVEY,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,790,
SURVEY,2010,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,698,700",
SURVEY,2010,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,974,200",
SURVEY,2010,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"18,101,800",
SURVEY,2010,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,812,
SURVEY,2009,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,533,700",
SURVEY,2009,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"9,149,500",
SURVEY,2009,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"12,183,000",
SURVEY,2009,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,776,
SURVEY,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,568,700",
SURVEY,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"9,471,000",
SURVEY,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"12,825,400",
SURVEY,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,813,
SURVEY,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,489,100",
SURVEY,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,827,200",
SURVEY,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"19,206,900",
SURVEY,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,879,
SURVEY,2006,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,731,500",
SURVEY,2006,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,274,000",
SURVEY,2006,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"21,587,800",
SURVEY,2006,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,814,
SURVEY,2005,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,802,600",
SURVEY,2005,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,245,400",
SURVEY,2005,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"23,890,200",
SURVEY,2005,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,831,
SURVEY,2004,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,057,000",
SURVEY,2004,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,658,600",
SURVEY,2004,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"23,250,700",
SURVEY,2004,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,855,
SURVEY,2003,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,003,400",
SURVEY,2003,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,479,600",
SURVEY,2003,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"18,255,200",
SURVEY,2003,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,730,
SURVEY,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,416,600",
SURVEY,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,957,900",
SURVEY,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"17,208,600",
SURVEY,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,665,
SURVEY,2001,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,827,700",
SURVEY,2001,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,768,500",
SURVEY,2001,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"20,302,800",
SURVEY,2001,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,705,
SURVEY,2000,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,053,000",
SURVEY,2000,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,517,200",
SURVEY,2000,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"17,188,300",
SURVEY,2000,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,632,
SURVEY,1999,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,424,900",
SURVEY,1999,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,873,500",
SURVEY,1999,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"16,968,000",
SURVEY,1999,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,607,
SURVEY,1998,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,683,600",
SURVEY,1998,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,392,500",
SURVEY,1998,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"13,918,200",
SURVEY,1998,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,625,
SURVEY,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,406,000",
SURVEY,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,898,000",
SURVEY,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"18,793,000",
SURVEY,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,673,
SURVEY,1996,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,888,100",
SURVEY,1996,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,652,500",
SURVEY,1996,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"18,942,000",
SURVEY,1996,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,705,
SURVEY,1995,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"16,006,700",
SURVEY,1995,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"16,931,400",
SURVEY,1995,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"17,899,800",
SURVEY,1995,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,537,
SURVEY,1994,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,322,300",
SURVEY,1994,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,720,100",
SURVEY,1994,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"19,662,000",
SURVEY,1994,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,708,
SURVEY,1993,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,783,300",
SURVEY,1993,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,438,300",
SURVEY,1993,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"16,133,600",
SURVEY,1993,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,606,
SURVEY,1992,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,123,300",
SURVEY,1992,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,240,000",
SURVEY,1992,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"16,218,500",
SURVEY,1992,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,700,
SURVEY,1991,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,959,500",
SURVEY,1991,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,052,100",
SURVEY,1991,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"17,614,300",
SURVEY,1991,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,652,
SURVEY,1990,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,731,600",
SURVEY,1990,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"12,348,100",
SURVEY,1990,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"15,505,400",
SURVEY,1990,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,634,
SURVEY,1989,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,537,700",
SURVEY,1989,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,586,600",
SURVEY,1989,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"12,195,600",
SURVEY,1989,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,614,
SURVEY,1988,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,948,200",
SURVEY,1988,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"12,514,800",
SURVEY,1988,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"15,411,500",
SURVEY,1988,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,619,
SURVEY,1987,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,030,300",
SURVEY,1987,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,397,200",
SURVEY,1987,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"14,759,900",
SURVEY,1987,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,706,
SURVEY,1986,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,468,400",
SURVEY,1986,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,044,600",
SURVEY,1986,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"9,731,100",
SURVEY,1986,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,552,
SURVEY,1985,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,229,000",
SURVEY,1985,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,684,600",
SURVEY,1985,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"13,432,200",
SURVEY,1985,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,630,
SURVEY,1984,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,379,100",
SURVEY,1984,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"11,145,400",
SURVEY,1984,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"12,981,800",
SURVEY,1984,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,600,
SURVEY,1983,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,347,500",
SURVEY,1983,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,926,300",
SURVEY,1983,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"7,771,400",
SURVEY,1983,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,508,
SURVEY,1982,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,733,900",
SURVEY,1982,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"11,345,400",
SURVEY,1982,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"11,962,700",
SURVEY,1982,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,590,
SURVEY,1981,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,841,200",
SURVEY,1981,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,330,100",
SURVEY,1981,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"15,645,700",
SURVEY,1981,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,542,
SURVEY,1980,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,214,800",
